project-id,recipient-country-details,donor-details,project-title,sector,project-start,project-end,project-category,project-subcategory,total-budget($),total-expenditure($),DataID,ModifyDate,FileName,category,type,id,name,last_modified,file_name,url,mime_type
220006,"[{'recipient-country-code': 'CN', 'recipient-country': 'China', 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'CHINA - MOFCOM 2', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]","Improving agro-industrial value chain and supervision capacity in Quannan, China",Agro-industries,9/19/2022,7/11/2025,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,1000000.00,240649.61,27758064,2022-09-20T09:22:29+0000,220006 Project Document signed.pdf,projectDocument,document,27758064,220006 Project Document signed.pdf,2022-09-20T09:22:29+0000,220006 Project Document signed.pdf,https://downloads.unido.org/ot/27/75/27758064/220006 Project Document signed.pdf,application/pdf
150266,"[{'recipient-country-code': 'CI', 'recipient-country': ""Côte d'Ivoire"", 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Multi-sector waste management development to reduce the emission of unintentional persistent organic pollutants (POPs) and polychlorinated biphenyl ethers (PBDEs),Waste management/disposal,1/1/2016,12/4/2024,Safeguarding the Environ., Implementation of MEA,5474673.66,2042169.43,8327421,2020-08-08T04:23:35+0000,GEF-6 PIF GEF ID  9263 _resubmission_app.pdf,projectDocument,document,8327421,GEF-6 PIF GEF ID  9263 _resubmission_app.pdf,2020-08-08T04:23:35+0000,GEF-6 PIF GEF ID  9263 _resubmission_app.pdf,https://downloads.unido.org/ot/83/27/8327421/GEF-6 PIF GEF ID  9263 _resubmission_app.pdf,application/pdf
150266,"[{'recipient-country-code': 'CI', 'recipient-country': ""Côte d'Ivoire"", 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Multi-sector waste management development to reduce the emission of unintentional persistent organic pollutants (POPs) and polychlorinated biphenyl ethers (PBDEs),Waste management/disposal,1/1/2016,12/4/2024,Safeguarding the Environ., Implementation of MEA,5474673.66,2042169.43,17392549,2020-08-10T18:35:57+0000,150266_ESMP (GEF ID 9263).docx,projectDocument,document,17392549,150266_ESMP (GEF ID 9263).docx,2020-08-10T18:35:57+0000,150266_ESMP (GEF ID 9263).docx,https://downloads.unido.org/ot/17/39/17392549/150266_ESMP (GEF ID 9263).docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
150266,"[{'recipient-country-code': 'CI', 'recipient-country': ""Côte d'Ivoire"", 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Multi-sector waste management development to reduce the emission of unintentional persistent organic pollutants (POPs) and polychlorinated biphenyl ethers (PBDEs),Waste management/disposal,1/1/2016,12/4/2024,Safeguarding the Environ., Implementation of MEA,5474673.66,2042169.43,17392757,2020-08-10T18:35:57+0000,GEF6_CEO_Endorsement_Cote_d_Ivoire Final sd 190528.pdf,projectDocument,document,17392757,GEF6_CEO_Endorsement_Cote_d_Ivoire Final sd 190528.pdf,2020-08-10T18:35:57+0000,GEF6_CEO_Endorsement_Cote_d_Ivoire Final sd 190528.pdf,https://downloads.unido.org/ot/17/39/17392757/GEF6_CEO_Endorsement_Cote_d_Ivoire Final sd 190528.pdf,application/pdf
210260,"[{'recipient-country-code': 'GE', 'recipient-country': 'Georgia', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Czech Republic - Euro', 'donor-type': 'Member States', 'donor-country-code': 'CZ', 'donor-country': 'Czechia'}]","Increasing the competitiveness of micro-, small and medium-sized enterprises in the Samegrelo-Zemo Svaneti region through a cluster development approach",nan,1/1/2022,12/31/2023,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,195522.18,186433.27,25120930,2022-01-20T07:40:50+0000,Project Document.pdf,projectDocument,document,25120930,Project Document.pdf,2022-01-20T07:40:50+0000,Project Document.pdf,https://downloads.unido.org/ot/25/12/25120930/Project Document.pdf,application/pdf
180341,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (Stage II),Biosphere protection,12/14/2018,12/31/2024,Safeguarding the Environ., Implementation of MEA,433582.57,215042.20,13366596,2021-08-24T08:53:38+0000,PRP HPMP Stage II Bolivia Sep 18.pdf,projectDocument,document,13366596,1. Bolivia - HPMP Stage II - preparatory funding request.pdf,2021-08-24T08:53:38+0000,PRP HPMP Stage II Bolivia Sep 18.pdf,https://downloads.unido.org/ot/13/36/13366596/PRP HPMP Stage II Bolivia Sep 18.pdf,application/pdf
180341,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (Stage II),Biosphere protection,12/14/2018,12/31/2024,Safeguarding the Environ., Implementation of MEA,433582.57,215042.20,22557798,2021-08-24T12:16:20+0000,"2. Bolivia – HPMP Stage II, first tranche – project document.pdf",projectDocument,document,22557798,"2. Bolivia – HPMP Stage II, first tranche – project document.pdf",2021-08-24T12:16:20+0000,"2. Bolivia – HPMP Stage II, first tranche – project document.pdf","https://downloads.unido.org/ot/22/55/22557798/2. Bolivia – HPMP Stage II, first tranche – project document.pdf",application/pdf
180341,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (Stage II),Biosphere protection,12/14/2018,12/31/2024,Safeguarding the Environ., Implementation of MEA,433582.57,215042.20,28788377,2022-12-14T09:59:08+0000,Bolivia-HPMP Stage II-verfication report funding.pdf,projectDocument,document,28788377,"3. Bolivia - HPMP Stage II, verification report - funding request.pdf",2022-12-14T09:59:08+0000,Bolivia-HPMP Stage II-verfication report funding.pdf,https://downloads.unido.org/ot/28/78/28788377/Bolivia-HPMP Stage II-verfication report funding.pdf,application/pdf
180341,"[{'recipient-country-code': 'BO', 'recipient-country': 'Bolivia (Plurinational State Of)', 'ldc-indicator': '-', 'region': 'THE AMERICAS'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (Stage II),Biosphere protection,12/14/2018,12/31/2024,Safeguarding the Environ., Implementation of MEA,433582.57,215042.20,32728952,2023-12-18T11:00:29+0000,"4. Bolivia – HPMP Stage II, second tranche – project document.pdf",projectDocument,document,32728952,"4. Bolivia – HPMP Stage II, second tranche – project document.pdf",2023-12-18T11:00:29+0000,"4. Bolivia – HPMP Stage II, second tranche – project document.pdf","https://downloads.unido.org/ot/32/72/32728952/4. Bolivia – HPMP Stage II, second tranche – project document.pdf",application/pdf
190003,"[{'recipient-country-code': 'BY', 'recipient-country': 'Belarus', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Russian Federation', 'donor-type': 'Member States', 'donor-country-code': 'RU', 'donor-country': 'Russia'}]",Leveraging the potential of Fourth Industrial Revolution technologies to realize smart manufacturing in Belarus,Business development services,6/1/2019,12/24/2023,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,907092.61,908119.04,28507557,2022-11-17T21:53:19+0000,prodoc ENG_stamped.pdf,projectDocument,document,28507557,prodoc ENG_stamped.pdf,2022-11-17T21:53:19+0000,prodoc ENG_stamped.pdf,https://downloads.unido.org/ot/28/50/28507557/prodoc ENG_stamped.pdf,application/pdf
190003,"[{'recipient-country-code': 'BY', 'recipient-country': 'Belarus', 'ldc-indicator': '-', 'region': 'EUROPE'}]","[{'donor': 'Russian Federation', 'donor-type': 'Member States', 'donor-country-code': 'RU', 'donor-country': 'Russia'}]",Leveraging the potential of Fourth Industrial Revolution technologies to realize smart manufacturing in Belarus,Business development services,6/1/2019,12/24/2023,Adv. Econ.Competitiveness, Invest. Techn. & SME Dev.,907092.61,908119.04,30324990,2023-04-28T11:51:35+0000,project extension till 31.05.2023_registered.pdf,projectDocument,document,30324990,project extension till 31.05.2023_registered.pdf,2023-04-28T11:51:35+0000,project extension till 31.05.2023_registered.pdf,https://downloads.unido.org/ot/30/32/30324990/project extension till 31.05.2023_registered.pdf,application/pdf
190398,"[{'recipient-country-code': 'BH', 'recipient-country': 'Bahrain', 'ldc-indicator': '-', 'region': 'WEST ASIA ARAB STATES'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II) (refrigeration servicing and foam),Biosphere protection,12/1/2019,12/31/2026,Safeguarding the Environ., Implementation of MEA,355157.22,285705.77,17656243,2021-12-22T12:19:41+0000,Project document of Bahrain HPMP Stage PRP.docx,projectDocument,document,17656243,1. Bahrain - HPMP Stage II - preparatory funding request,2021-12-22T12:19:41+0000,Project document of Bahrain HPMP Stage PRP.docx,https://downloads.unido.org/ot/17/65/17656243/Project document of Bahrain HPMP Stage PRP.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document
190398,"[{'recipient-country-code': 'BH', 'recipient-country': 'Bahrain', 'ldc-indicator': '-', 'region': 'WEST ASIA ARAB STATES'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II) (refrigeration servicing and foam),Biosphere protection,12/1/2019,12/31/2026,Safeguarding the Environ., Implementation of MEA,355157.22,285705.77,24318630,2021-12-23T09:30:24+0000,"2. Bahrain – HPMP Stage II, first tranche – project document.pdf",projectDocument,document,24318630,"2. Bahrain – HPMP Stage II, first tranche – project document.pdf",2021-12-23T09:30:24+0000,"2. Bahrain – HPMP Stage II, first tranche – project document.pdf","https://downloads.unido.org/ot/24/31/24318630/2. Bahrain – HPMP Stage II, first tranche – project document.pdf",application/pdf
190398,"[{'recipient-country-code': 'BH', 'recipient-country': 'Bahrain', 'ldc-indicator': '-', 'region': 'WEST ASIA ARAB STATES'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC phase-out management plan (stage II) (refrigeration servicing and foam),Biosphere protection,12/1/2019,12/31/2026,Safeguarding the Environ., Implementation of MEA,355157.22,285705.77,32674488,2023-12-12T09:33:39+0000,"3. Bahrain – HPMP Stage II, second tranche – project document..pdf",projectDocument,document,32674488,"3. Bahrain – HPMP Stage II, second tranche – project document..pdf",2023-12-12T09:33:39+0000,"3. Bahrain – HPMP Stage II, second tranche – project document..pdf","https://downloads.unido.org/ot/32/67/32674488/3. Bahrain – HPMP Stage II, second tranche – project document..pdf",application/pdf
180122,"[{'recipient-country-code': 'CN', 'recipient-country': 'China', 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'China - CICETE 2 (report to MOFCOM)', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]",UNIDO-CFDAIED Centers of Excellence in China,Food safety and quality,4/1/2019,3/31/2024,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,500000.00,458681.96,14019390,2019-04-24T13:29:14+0000,Signed CoE prodoc.pdf,projectDocument,document,14019390,Project document,2019-04-24T13:29:14+0000,Signed CoE prodoc.pdf,https://downloads.unido.org/ot/14/01/14019390/Signed CoE prodoc.pdf,application/pdf
200090,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Regular Programme Of Technical Cooperati', 'donor-type': 'RPTC and SRA', 'donor-country-code': 'nan', 'donor-country': 'nan'}, {'donor': 'Special Resources for Africa', 'donor-type': 'RPTC and SRA', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",UNIDO ninth Ministerial Conference of the Least Developed Countries in the context of the Fifth United Nations Conference on Least Developed Countries,Industrial development,7/15/2021,9/30/2023,Cross-cutting Services, Regional Programmes,520304.36,482240.41,23192365,2021-09-15T11:59:38+0000,200090_Project Document_9th LDC MC and LDC5_final.pdf,projectDocument,document,23192365,200090_Project Document_9th LDC MC and LDC5_final.pdf,2021-09-15T11:59:38+0000,200090_Project Document_9th LDC MC and LDC5_final.pdf,https://downloads.unido.org/ot/23/19/23192365/200090_Project Document_9th LDC MC and LDC5_final.pdf,application/pdf
190143,"[{'recipient-country-code': 'C6', 'recipient-country': 'Inter-Regional', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Italy', 'donor-type': 'Member States', 'donor-country-code': 'IT', 'donor-country': 'Italy'}]",Opportunities for youth in Africa: Accelerating job creation in agriculture and agribusiness,Agro-industries,6/1/2019,1/31/2025,CreatingShared Prosperity, Women and Youth,867617.56,816362.32,17070331,2020-03-26T09:48:41+0000,24March_EB_Revised_190143_ProDoc - Opportunities for Youth in Africa_FIN....pdf,projectDocument,document,17070331,24March_EB_Revised_190143_ProDoc - Opportunities for Youth in Africa_FIN....pdf,2020-03-26T09:48:41+0000,24March_EB_Revised_190143_ProDoc - Opportunities for Youth in Africa_FIN....pdf,https://downloads.unido.org/ot/17/07/17070331/24March_EB_Revised_190143_ProDoc - Opportunities for Youth in Africa_FIN....pdf,application/pdf
180332,"[{'recipient-country-code': 'KP', 'recipient-country': ""Democratic People's Republic of Korea"", 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'CHINA - MOFCOM', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]",Capacity-building for a clean energy transition of the household energy sector in the Democratic People#s Republic of Korea,nan,1/10/2019,9/30/2024,Safeguarding the Environ., Clean energy access,274269.41,248930.02,29505639,2023-02-22T13:57:25+0000,Project+document_ID+180332_UNIDO+signed_V2.pdf,projectDocument,document,29505639,Project document 180332 UNIDO signed v2.pdf,2023-02-22T13:57:25+0000,Project+document_ID+180332_UNIDO+signed_V2.pdf,https://downloads.unido.org/ot/29/50/29505639/Project+document_ID+180332_UNIDO+signed_V2.pdf,application/pdf
180332,"[{'recipient-country-code': 'KP', 'recipient-country': ""Democratic People's Republic of Korea"", 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'CHINA - MOFCOM', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]",Capacity-building for a clean energy transition of the household energy sector in the Democratic People#s Republic of Korea,nan,1/10/2019,9/30/2024,Safeguarding the Environ., Clean energy access,274269.41,248930.02,29519169,2023-02-22T14:15:21+0000,Revised SSS_180332.pdf,projectDocument,document,29519169,Revised SSS_180332.pdf,2023-02-22T14:15:21+0000,Revised SSS_180332.pdf,https://downloads.unido.org/ot/29/51/29519169/Revised SSS_180332.pdf,application/pdf
210274,"[{'recipient-country-code': 'MR', 'recipient-country': 'Mauritania', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC Phase-out Management Plan (Stage I),Biosphere protection,12/21/2021,12/31/2025,Safeguarding the Environ., Implementation of MEA,305000.00,138995.11,24351517,2022-01-05T09:25:30+0000,"1. Mauritania - HPMP Stage I, first tranche - project document and transfer.pdf",projectDocument,document,24351517,"1. Mauritania - HPMP Stage I, first tranche - project document and transfer.pdf",2022-01-05T09:25:30+0000,"1. Mauritania - HPMP Stage I, first tranche - project document and transfer.pdf","https://downloads.unido.org/ot/24/35/24351517/1. Mauritania - HPMP Stage I, first tranche - project document and transfer.pdf",application/pdf
210274,"[{'recipient-country-code': 'MR', 'recipient-country': 'Mauritania', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Montreal Protocol', 'donor-type': 'Montreal Protocol (MLF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",HCFC Phase-out Management Plan (Stage I),Biosphere protection,12/21/2021,12/31/2025,Safeguarding the Environ., Implementation of MEA,305000.00,138995.11,28618274,2022-11-29T12:44:58+0000,"Mauritania - HPMP Stage I, second tranche - project document.pdf",projectDocument,document,28618274,"2. Mauritania - HPMP Stage I, second tranche - project document.pdf",2022-11-29T12:44:58+0000,"Mauritania - HPMP Stage I, second tranche - project document.pdf","https://downloads.unido.org/ot/28/61/28618274/Mauritania - HPMP Stage I, second tranche - project document.pdf",application/pdf
120119,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Scaling Up of Small Hydro Power (SHP) for Augmenting Rural Electricity Access - Nigeria,"Energy generation, renewable sources - multiple technologies",3/24/2015,6/30/2025,Safeguarding the Environ., Clean energy access,2689680.00,1362979.75,3079358,2020-08-07T22:47:21+0000,GEF5_UNIDO_GEF ID 5375_Scaling up small hydropower (SHP) in Nigeria_ CEO_Endorsement_resubmission_signed.pdf,projectDocument,document,3079358,CEO Endorsement (GEF Project Document) 120119,2020-08-07T22:47:21+0000,GEF5_UNIDO_GEF ID 5375_Scaling up small hydropower (SHP) in Nigeria_ CEO_Endorsement_resubmission_signed.pdf,https://downloads.unido.org/ot/30/79/3079358/GEF5_UNIDO_GEF ID 5375_Scaling up small hydropower (SHP) in Nigeria_ CEO_Endorsement_resubmission_signed.pdf,application/pdf
120119,"[{'recipient-country-code': 'NG', 'recipient-country': 'Nigeria', 'ldc-indicator': '-', 'region': 'AFRICA'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Scaling Up of Small Hydro Power (SHP) for Augmenting Rural Electricity Access - Nigeria,"Energy generation, renewable sources - multiple technologies",3/24/2015,6/30/2025,Safeguarding the Environ., Clean energy access,2689680.00,1362979.75,30332652,2023-04-28T14:17:33+0000,Project_Steering_Committee_Meeting_Report.pdf,projectDocument,document,30332652,Project_Steering_Committee_Meeting_Report.pdf,2023-04-28T14:17:33+0000,Project_Steering_Committee_Meeting_Report.pdf,https://downloads.unido.org/ot/30/33/30332652/Project_Steering_Committee_Meeting_Report.pdf,application/pdf
200306,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'Regular Programme Of Technical Cooperati', 'donor-type': 'RPTC and SRA', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Operationalize UNIDO#s partnership with the Green Climate Fund and the Adaptation Fund,Industrial development,2/1/2021,8/31/2024,Safeguarding the Environ., RECP & LowCarbonPrd,391088.67,265801.76,20409311,2021-03-02T11:58:44+0000,GCF_ProDoc_25.02.2021.pdf,projectDocument,document,20409311,GCF_ProDoc_25.02.2021.pdf,2021-03-02T11:58:44+0000,GCF_ProDoc_25.02.2021.pdf,https://downloads.unido.org/ot/20/40/20409311/GCF_ProDoc_25.02.2021.pdf,application/pdf
170162,"[{'recipient-country-code': 'CN', 'recipient-country': 'China', 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'China - CICETE 2 (report to MOFCOM)', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]",Applying the eco-design principles to industrial design in China,nan,9/1/2017,3/15/2024,Safeguarding the Environ., RECP & LowCarbonPrd,522873.18,482052.18,13308342,2019-01-08T11:04:43+0000,PA-SSS_170162_Industrial design_PA.pdf,projectDocument,document,13308342,PA-SSS_170162_Industrial design_PA.pdf,2019-01-08T11:04:43+0000,PA-SSS_170162_Industrial design_PA.pdf,https://downloads.unido.org/ot/13/30/13308342/PA-SSS_170162_Industrial design_PA.pdf,application/pdf
170162,"[{'recipient-country-code': 'CN', 'recipient-country': 'China', 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'China - CICETE 2 (report to MOFCOM)', 'donor-type': 'Member States', 'donor-country-code': 'CN', 'donor-country': 'China'}]",Applying the eco-design principles to industrial design in China,nan,9/1/2017,3/15/2024,Safeguarding the Environ., RECP & LowCarbonPrd,522873.18,482052.18,21479155,2021-06-07T12:10:08+0000,170162 Project Document.pdf,projectDocument,document,21479155,170162 Project Document.pdf,2021-06-07T12:10:08+0000,170162 Project Document.pdf,https://downloads.unido.org/ot/21/47/21479155/170162 Project Document.pdf,application/pdf
160252,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Partnership Trust Fund', 'donor-type': 'Member States', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Upgrading the livestock value chain in Ethiopia,Agro-industries,12/19/2016,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,654000.00,674082.11,13261529,2019-02-06T08:49:50+0000,160252 ULVCP ETH FINAL PROJECT DOCUMENT 2016.12.22.pdf,projectDocument,document,13261529,160252 ULVCP ETH FINAL PROJECT DOCUMENT 2016.12.22.pdf,2019-02-06T08:49:50+0000,160252 ULVCP ETH FINAL PROJECT DOCUMENT 2016.12.22.pdf,https://downloads.unido.org/ot/13/26/13261529/160252 ULVCP ETH FINAL PROJECT DOCUMENT 2016.12.22.pdf,application/pdf
160252,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Partnership Trust Fund', 'donor-type': 'Member States', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Upgrading the livestock value chain in Ethiopia,Agro-industries,12/19/2016,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,654000.00,674082.11,13951645,2019-04-09T16:12:56+0000,160252 ULVCP ETH Progress_Report_2017-2018.pdf,projectDocument,document,13951645,160252 ULVCP ETH Progress_Report_2017-2018.pdf,2019-04-09T16:12:56+0000,160252 ULVCP ETH Progress_Report_2017-2018.pdf,https://downloads.unido.org/ot/13/95/13951645/160252 ULVCP ETH Progress_Report_2017-2018.pdf,application/pdf
160252,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Partnership Trust Fund', 'donor-type': 'Member States', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Upgrading the livestock value chain in Ethiopia,Agro-industries,12/19/2016,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,654000.00,674082.11,13951649,2019-04-09T16:12:57+0000,ULVCP_Final Report_Expert_Group_Meeting_Ethiopia_2017.pdf,projectDocument,document,13951649,ULVCP_Final Report_Expert_Group_Meeting_Ethiopia_2017.pdf,2019-04-09T16:12:57+0000,ULVCP_Final Report_Expert_Group_Meeting_Ethiopia_2017.pdf,https://downloads.unido.org/ot/13/95/13951649/ULVCP_Final Report_Expert_Group_Meeting_Ethiopia_2017.pdf,application/pdf
160252,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Partnership Trust Fund', 'donor-type': 'Member States', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Upgrading the livestock value chain in Ethiopia,Agro-industries,12/19/2016,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,654000.00,674082.11,13964036,2019-04-09T16:12:57+0000,ULVCP_Workshop_report_January_2017.pdf,projectDocument,document,13964036,ULVCP_Workshop_report_January_2017.pdf,2019-04-09T16:12:57+0000,ULVCP_Workshop_report_January_2017.pdf,https://downloads.unido.org/ot/13/96/13964036/ULVCP_Workshop_report_January_2017.pdf,application/pdf
160252,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Partnership Trust Fund', 'donor-type': 'Member States', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Upgrading the livestock value chain in Ethiopia,Agro-industries,12/19/2016,12/31/2023,CreatingShared Prosperity, Agri. Busin. & Rural Dev.,654000.00,674082.11,13964040,2019-04-09T16:12:57+0000,Workshop Report_Livestock Sector Development_ULVCP_Ethiopia_12March 2019....pdf,projectDocument,document,13964040,Workshop Report_Livestock Sector Development_ULVCP_Ethiopia_12March 2019....pdf,2019-04-09T16:12:57+0000,Workshop Report_Livestock Sector Development_ULVCP_Ethiopia_12March 2019....pdf,https://downloads.unido.org/ot/13/96/13964040/Workshop Report_Livestock Sector Development_ULVCP_Ethiopia_12March 2019....pdf,application/pdf
220208,"[{'recipient-country-code': 'M0', 'recipient-country': 'Global', 'ldc-indicator': 'N', 'region': 'nan'}]","[{'donor': 'LDC - Less-Developed Countries Fund (GEF', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}, {'donor': 'SCCF - Special Climate Change Fund (GEF)', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Vulnerable Twenty Group funding program to leverage adaptation by averting and minimizing impacts of climate change,nan,10/12/2022,1/1/2029,Safeguarding the Environ., RECP & LowCarbonPrd,150000.00,148900.61,28141076,2022-10-20T09:32:40+0000,11055_PIF_CCA_Resubmission_19Oct22.pdf,projectDocument,document,28141076,11055_PIF_CCA_Resubmission_19Oct22.pdf,2022-10-20T09:32:40+0000,11055_PIF_CCA_Resubmission_19Oct22.pdf,https://downloads.unido.org/ot/28/14/28141076/11055_PIF_CCA_Resubmission_19Oct22.pdf,application/pdf
120095,"[{'recipient-country-code': 'IN', 'recipient-country': 'India', 'ldc-indicator': '-', 'region': 'ASIA AND PACIFIC'}]","[{'donor': 'GEF - Global Environment Facility', 'donor-type': 'Global Environment Facility (GEF)', 'donor-country-code': 'nan', 'donor-country': 'nan'}]",Organic waste streams for industrial renewable energy applications in India (Main Phase),nan,4/9/2015,3/31/2024,Safeguarding the Environ., Clean energy access,3333000.00,2862687.62,3021439,2020-08-07T22:28:11+0000,GEF 5 UNIDO India  5087 CEO End organic waste signed.pdf,projectDocument,document,3021439,CEO Endorsement (GEF Project Document 120095),2020-08-07T22:28:11+0000,GEF 5 UNIDO India  5087 CEO End organic waste signed.pdf,https://downloads.unido.org/ot/30/21/3021439/GEF 5 UNIDO India  5087 CEO End organic waste signed.pdf,application/pdf
200017,"[{'recipient-country-code': 'ET', 'recipient-country': 'Ethiopia', 'ldc-indicator': 'X', 'region': 'AFRICA'}]","[{'donor': 'Norwegian Agency for Development Coopera', 'donor-type': 'Member States', 'donor-country-code': 'NO', 'donor-country': 'Norway'}]",Strengthening the quality compliance capacity of the honey value chain for greater market access,Agro-industries,6/8/2021,12/8/2024,Adv. Econ.Competitiveness, Competitive trade & CSR,1907297.50,390708.17,30368013,2023-05-03T15:38:20+0000,PRODOC_ETH project.pdf,projectDocument,document,30368013,PRODOC_ETH project.pdf,2023-05-03T15:38:20+0000,PRODOC_ETH project.pdf,https://downloads.unido.org/ot/30/36/30368013/PRODOC_ETH project.pdf,application/pdf
